Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
63edfGFGTKUTejLeFt3oPA,"4yYvor6Rq4fG82J1L47DYp","Oontz","Oontz","MICHELLE",2024-06-20,181916,49,spotify:user:,2024-06-21T04:00:00Z,"bedroom pop",0.739,0.828,8,-5.703,1,0.0316,0.496,0.00000376,0.178,0.822,107.545,4
2LP4LllG0k6nSvAtbe60Xr,"79yETfINxnDl54mTKLZUlb","Change","Change","Enumclaw",2024-06-12,212958,40,spotify:user:,2024-06-21T04:00:00Z,"cascadia shoegaze,nu gaze",0.282,0.745,9,-6.788,1,0.0419,0.00086,0.00311,0.213,0.472,131.832,5
4s2jY1IybI3jhgw8ybldlX,"7a0nCvxmDN4c68agh8ajMn","Ecig","Ecig","Dutch Interior",2024-06-18,366946,39,spotify:user:,2024-06-21T04:00:00Z,"",0.22,0.79,2,-9.058,1,0.0675,0.178,0.936,0.219,0.325,132.052,4
0pQJddhERUg7SuCU4bCpHN,"4UAW69682T7N0wrABUhqx0","Better Than Monday","Better Than Monday","Ginger Root",2024-06-18,170586,46,spotify:user:,2024-06-21T04:00:00Z,"hypnagogic pop,oc indie",0.793,0.759,8,-4.847,1,0.0921,0.418,0.577,0.0846,0.951,145.026,4
273uiCeJ5Sa7ZM1HAXpggJ,"4FAX5kglTvU5WiFq7yPNb9","Fake Out","Fake Out","Why Bonnie",2024-06-17,262893,34,spotify:user:,2024-06-21T04:00:00Z,"bedroom pop,dreamgaze",0.577,0.568,7,-9.616,1,0.0498,0.0715,0.667,0.224,0.157,110.947,4
50arhjErqvGjMz07YgebJx,"3vldh5Ceynytj6Iglw4haP","Girlhood, Godhood","Girlhood, Godhood","Tommy Lefroy",2024-06-21,144869,44,spotify:user:,2024-06-21T04:00:00Z,"indie pop,modern indie folk",0.42,0.275,7,-12.158,1,0.0358,0.566,0.0000398,0.116,0.179,74.706,4
6EgsTFt06FEbGG631Wu6VB,"1YgLJNdUly3ovPX5AV1REZ","circles","circles","anvii",2024-06-21,237241,28,spotify:user:,2024-06-21T04:00:00Z,"zoomergaze",0.563,0.686,8,-6.729,0,0.0272,0.00149,0.0068,0.0697,0.3,87.02,4
7aJDtyNcnlx8a1P60uqmNn,"5iiqhuffUTPEOjAUDj19IW","Love Costs","Love Costs","Love Spells",2024-06-21,195056,39,spotify:user:,2024-06-21T04:00:00Z,"",0.295,0.474,6,-7.01,1,0.0306,0.059,0.7,0.0536,0.0507,112.145,4
5Qo3V9WDGb8eqCZtCgvJMw,"0BXnfQpsxFevtKePq6eX4y","Teen Heartbreak","Teen Heartbreak","Chenayder",2024-06-20,131311,39,spotify:user:,2024-06-21T04:00:00Z,"",0.563,0.299,4,-8.498,1,0.0326,0.705,0.000173,0.157,0.245,121.982,3
4SHu2GpnbzuIe7eVGmHQZg,"0eelrX0AcylGwVNf1HW77h","Name Your Price","Name Your Price","Maddie Jay",2024-06-20,205586,37,spotify:user:,2024-06-21T04:00:00Z,"la pop",0.749,0.359,11,-11.207,0,0.0277,0.628,0.0286,0.124,0.389,105.05,4
5O5kgNI28lR2j9E01RUe6W,"5GDXbZvMrkJk33BqFmeXqS","paper doll","i tried to freeze light, but only remember a girl","Jahnah Camille",2024-06-21,161580,29,spotify:user:,2024-06-21T04:00:00Z,"",0.638,0.405,6,-12.933,1,0.0397,0.683,0.000339,0.181,0.351,127.717,4
1qPfbQKFBTKMW1z7CjLA9v,"1SgGcKiYCO55coa8sdiamq","Hollywood Sextape","Jawbreaker","Henry Morris",2024-06-21,211891,45,spotify:user:,2024-06-21T04:00:00Z,"",0.525,0.524,9,-11.23,0,0.0303,0.297,0.00881,0.441,0.674,111.02,4
073gctjGEOq9cXuFjldqxT,"6O4EGCCb6DoIiR6B1QCQgp","Tuesday","Tuesday","Toro y Moi",2024-06-12,149600,55,spotify:user:,2024-06-14T04:00:00Z,"chillwave,hypnagogic pop,indie soul,indietronica",0.524,0.763,9,-3.653,1,0.0387,0.013,0,0.225,0.489,169.981,4
0pJAiDG0LmZHlPuMudDvjs,"0NB5HROxc8dDBXpkIi1v3d","Motorcycle","Motorcycle","Remi Wolf",2024-06-14,166741,58,spotify:user:,2024-06-14T04:00:00Z,"indie pop,modern alternative pop",0.336,0.491,2,-6.291,1,0.0489,0.61,0.00000284,0.0884,0.449,86.729,4
1A0LGwMocD470H5Pre6IkR,"7A47sEe0ih6WpKmNCRMu86","Breaking By","The Sweater Club","Jelani Aryeh",2024-06-14,173391,48,spotify:user:,2024-06-14T04:00:00Z,"bedroom soul",0.543,0.889,9,-5.82,1,0.0469,0.0352,0.0248,0.0922,0.39,143.978,4
6I9GeNnqNqQ5Q8DSrFkkvd,"09kXLeOXRyfNQMXRaDO4qA","Method Actor","Method Actor","Nilüfer Yanya",2024-06-10,231708,51,spotify:user:,2024-06-14T04:00:00Z,"art pop,experimental pop,uk alternative pop",0.709,0.66,8,-8.262,0,0.0762,0.101,0.00292,0.107,0.665,170.081,4
6QrQIAcvX1OZ0UrOjj2mrJ,"2efrqekWSHlvhATD50AG3m","Already Gone","Already Gone","Orion Sun",2024-06-12,228040,54,spotify:user:,2024-06-14T04:00:00Z,"alternative r&b,bedroom pop",0.588,0.412,3,-8.362,1,0.0541,0.66,0.0128,0.0787,0.433,139.903,4
6eTkZYXX89GcnEaA8fch09,"52PdgUJOjvS6Mpmjy1SAlx","girlfriend - Spotify Singles","Spotify Singles","hemlocke springs",2024-06-10,177382,40,spotify:user:,2024-06-14T04:00:00Z,"modern indie pop",0.856,0.649,11,-7.216,0,0.171,0.333,0.00000894,0.113,0.96,145.994,4
1KUAR4EL6XLMwQKjnKhVRn,"7zxS4o4zmwxJNe5UvC2Fx5","First Time","Cruzafied","Cruza",2024-06-14,217600,47,spotify:user:,2024-06-14T04:00:00Z,"indie r&b",0.632,0.422,8,-11.515,0,0.0611,0.272,0.771,0.105,0.42,149.948,4
6i6zi5TgXuKUxooOMqhKfQ,"73mSg0dykFyhvU96tb5xQV","It’s All In Your Mind","Sonido Cósmico","Hermanos Gutiérrez",2024-06-14,278862,60,spotify:user:,2024-06-14T04:00:00Z,"",0.516,0.383,7,-10.568,0,0.0435,0.527,0.895,0.197,0.456,188.614,3
4rMzUBEVw3YaU7xelkCgYR,"108ugtkRFQzP9nGgNiyERO","Towers","Towers","Hundred Waters",2024-06-14,299743,37,spotify:user:,2024-06-14T04:00:00Z,"gainesville indie,indie psych-pop",0.423,0.398,0,-11.881,1,0.0289,0.828,0.612,0.244,0.214,90.017,4
4GSEf95lL4csXQlT2RGfOe,"1uiEZYehlNivdK3iQyAbye","Cinnamon Curls","Cinnamon Curls","Tom Misch",2024-06-13,246586,62,spotify:user:,2024-06-14T04:00:00Z,"indie soul,jazz pop",0.649,0.562,1,-8.113,0,0.0477,0.354,0.333,0.112,0.34,72.992,4
49fSj7bWWBfsi8thBoHN3S,"271bbpX3pdCi56ZJA1jQ43,0Wwji82sLA0Hcvtuak3omb","Poison Cookie ft. AUDREY NUNA","Poison Cookie ft. AUDREY NUNA","Lava La Rue,AUDREY NUNA",2024-06-13,157998,41,spotify:user:,2024-06-14T04:00:00Z,"alternative r&b,uk contemporary r&b,modern indie pop",0.608,0.694,9,-7.644,1,0.0714,0.0117,0.00000591,0.514,0.17,102.813,4
2lWwzyJm9gFT0g4AG2M5Rl,"1KCSUZBJy1bAsIz7wUYkd8","Tracing Hallmarks","The Gloss","Cola",2024-06-14,238483,38,spotify:user:,2024-06-14T04:00:00Z,"crank wave",0.612,0.654,2,-7.43,1,0.0306,0.0448,0.281,0.139,0.407,127.933,4
5EcUvUZ7wioHI6KEb4Q6YS,"2PZThLYBW7XtcYVzQms8oM","Comedy","Metamorphosis Complete","Infinity Song",2024-06-14,234563,44,spotify:user:,2024-06-14T04:00:00Z,"",0.578,0.635,2,-8.719,1,0.0473,0.513,0.0168,0.248,0.405,135.064,4
5CBZHzvgJ7bOB9WPWmWbwq,"0wOej91SVqB1zcYkW6xUtA","Perfume","Perfume","Pale Waves",2024-06-12,219964,54,spotify:user:,2024-06-14T04:00:00Z,"manchester indie,metropopolis",0.505,0.891,9,-5.515,1,0.0287,0.0000893,0.00000459,0.0847,0.657,93.003,4
7zA31bgrzPaDXbmrKViL9b,"34QizBjxVeMcA5HlZpKxxE","The Afterparty - Disco Version","The Afterparty (Remixes)","Portraits Of Tracy",2024-06-12,214500,36,spotify:user:,2024-06-14T04:00:00Z,"",0.446,0.88,11,-3.912,0,0.0508,0.000232,0.00125,0.106,0.0949,142.309,4
5vjkYtVO6JVIwqEN7lbtxE,"6UMUvqiDBEJLyx2uYplGCV","You're the Best","You're the Best","Otha",2024-06-13,121884,47,spotify:user:,2024-06-14T04:00:00Z,"norwegian house",0.728,0.798,9,-5.622,0,0.0455,0.0259,0.0314,0.179,0.881,123.994,4
0Fo2GMUTxQXV2Zr86zW6Z6,"1TkiNxDsrc0PgIWBrATCbe","Triple Seven","Triple Seven","Wishy",2024-06-13,206933,43,spotify:user:,2024-06-14T04:00:00Z,"midwest shoegaze,zoomergaze",0.431,0.961,7,-5.859,1,0.0357,0.000458,0.164,0.281,0.917,92.003,4
1ej2eGPI7rLkbYYQMfmXrK,"1fEFxSI9yJtuiUipeHuBLw","Hotel Bar","Hotel Bar","Monét Ngo",2024-06-14,163750,31,spotify:user:,2024-06-14T04:00:00Z,"",0.57,0.667,2,-5.33,1,0.0306,0.312,0,0.14,0.48,142.9,4
2xXgWlANgNbcuFZhD7NFSc,"2OWXhbFm7SsZN0DXAD7iBg","Death Grips","Death Grips","Etta Marcus",2024-06-12,213190,45,spotify:user:,2024-06-14T04:00:00Z,"",0.275,0.567,11,-5.723,0,0.0331,0.282,0.00000199,0.112,0.151,180.968,3
0yzIUfPBotXIqzvzoIo2VD,"25CgccXK9hJBTuaMF44zeR","LET THE VIRGIN DRIVE","LET THE VIRGIN DRIVE","SPIRIT OF THE BEEHIVE",2024-06-12,204177,41,spotify:user:,2024-06-14T04:00:00Z,"american shoegaze,countrygaze,hyper-rock,pennsylvania shoegaze",0.3,0.668,7,-8.16,1,0.0425,0.144,0.017,0.222,0.236,127.713,4
4TBMUdlZiHHWRZPHMBIMq4,"5jTtGLk1mGFMY5lQOvJYUj","Worry","Worry","bôa",2024-06-14,288946,46,spotify:user:,2024-06-14T04:00:00Z,"pov: indie",0.479,0.945,11,-5.284,0,0.0458,0.0000969,0.000021,0.321,0.699,84.966,4
59Eh3SJgXdmytbvm7SejXz,"0GmYGGZZIU8vHbI0bAXZun","Perfect Hand","Perfect Hand","This Is Lorelei",2024-06-10,248535,32,spotify:user:,2024-06-14T04:00:00Z,"nyc indie rock",0.805,0.908,0,-7.104,1,0.0466,0.205,0.447,0.0667,0.784,119.977,4
1yTIls3wv8W1XscrAR00Iy,"2qKskILMPYdropXMRJhn0V,4Eun8YBC7P0psGdIf0GRtl","Perfectly Blue (feat. Winter)","Perfectly Blue (feat. Winter)","RIP Swirl,Winter",2024-06-12,203000,37,spotify:user:,2024-06-14T04:00:00Z,"modern dream pop,nu gaze",0.391,0.726,6,-8.405,0,0.0394,0.00481,0.883,0.209,0.238,101.072,4
0rdnhdrYCNUaDRXHJfzp56,"2yVpWiIBNJb0U8lPhE86cB","Around The Axis","Imagine","Mont Duamel",2024-06-14,152238,34,spotify:user:,2024-06-14T04:00:00Z,"",0.483,0.455,0,-6.762,1,0.0357,0.754,0.000041,0.112,0.406,67.139,4
1o6dVB1RObmLbukInKb8qk,"4ah1FGJr1ISh6DUmYFivSo,7zNkqI6qRr0OJ4XO1Pw29g","Moth To A Flame","Moth To A Flame","Zoee,Nourished by Time",2024-06-14,160240,33,spotify:user:,2024-06-14T04:00:00Z,"uk alternative pop",0.732,0.536,11,-9.741,0,0.0428,0.251,0.066,0.094,0.673,135.933,4
1Bi3VozG3TkmqO7D157n6A,"2nE9x2JhbyjBVCaSnUGX3G","June Baby","June Baby","Victoria Canal",2024-06-14,182333,44,spotify:user:,2024-06-14T18:56:48Z,"",0.659,0.63,8,-6.583,1,0.0276,0.187,0,0.069,0.735,107.983,4
2cgWY4Vw6udOpM384eZYvS,"5GDXbZvMrkJk33BqFmeXqS","carnival sounds","carnival sounds","Jahnah Camille",2024-06-10,260209,39,spotify:user:,2024-06-14T04:00:00Z,"",0.408,0.586,0,-7.355,1,0.0336,0.347,0.00198,0.444,0.404,180.062,4
2bphssaNl9rACzZIPHoFky,"2PmIyxmEFsNfQJjEifPDZC,3FCYSWNVmpjTCiwzJwbMAC","ONE IN A MILLION","ONE IN A MILLION","RAT BOY,lil aaron",2024-06-11,196356,36,spotify:user:,2024-06-14T04:00:00Z,"english indie rock,cloud rap,emo rap",0.617,0.849,11,-4.33,1,0.0323,0.00976,0.000015,0.209,0.332,96.027,4
5OaKfKgOSP3e3LtiOEOV5A,"0pg0Zm8FsGAYy5kdHuBnSo","still i struggle","last chance to see","salvia palth",2024-06-12,171545,42,spotify:user:,2024-06-14T04:00:00Z,"countrygaze,lo-fi emo,lo-fi indie,pov: indie,slowcore,small room",0.468,0.637,2,-10.237,1,0.0406,0.599,0,0.349,0.494,150.015,4
24Y322R7EHqJBpDe2v9X44,"4EVSMYb2zBDoSHSGEqeztu","The Down That Creeps","The Down That Creeps","R. Missing",2024-06-14,191266,38,spotify:user:,2024-06-14T04:00:00Z,"",0.563,0.679,1,-9.656,1,0.035,0.000159,0.545,0.402,0.532,120.013,4
1NcDHSTO3nwTEsHH1V4iwT,"4Ebm2DC4Spo173X85D1n5x","darkside","darkside","Amy Allen",2024-06-12,186874,31,spotify:user:,2024-06-14T04:00:00Z,"gen z singer-songwriter",0.449,0.465,7,-10.034,1,0.0409,0.601,0.0000519,0.0792,0.346,53.739,4
7qMMw7ngQEtW4Cam5GASW3,"36Bs5vvvt4AfdIvApt1Rid,0aap0g0NB08EJrS6FMDrdB","Two Fishes","Two Fishes","Benja,Glitter Party",2024-06-12,203015,36,spotify:user:,2024-06-14T04:00:00Z,"",0.615,0.458,5,-7.344,0,0.0251,0.309,0.000158,0.183,0.583,100.12,4
2mmZEYQ0GuT4DlOL5vIasb,"18w9tq3c2x11niEFNYqeex","Static","Static","Sophia Stel",2024-06-12,215455,28,spotify:user:,2024-06-14T04:00:00Z,"",0.615,0.44,7,-10.221,0,0.0448,0.904,0.000166,0.149,0.193,109.927,4
1YRPKuvbag19drfRZVgswZ,"3WWvqxymB3Nypxej8XcQKC","something will give","something will give","Amie Blu",2024-06-12,163813,42,spotify:user:,2024-06-14T04:00:00Z,"",0.568,0.324,11,-10.901,1,0.0293,0.887,0.0000201,0.126,0.344,133.888,3
2DtckGUL2N0SGOVECdJ6AH,"7IYuY1VszmoEUu4o3tNgC6","Lily of the Nile","Lily of the Nile","Zsela",2024-04-23,231281,22,spotify:user:,2024-06-14T04:00:00Z,"nyc pop",0.442,0.489,7,-11.112,1,0.0899,0.766,0.000136,0.101,0.601,156.08,4
6qoLE0fGOkA8qyFAS27g9c,"0sWPIrlMZlHFkDBYkciO3X","Devil Mode","Devil Mode","Yaeger",2024-06-07,184434,51,spotify:user:,2024-06-14T04:00:00Z,"",0.562,0.857,6,-6.403,1,0.0389,0.00561,0.000291,0.455,0.408,126.019,4
0GQOHvIPdVWrvnII8p6OBG,"2TRNyrjoKJnqSc9G8jCZfb","Euphoric Avenue","Euphoric Avenue","Brijean",2024-06-05,234182,38,spotify:user:,2024-06-07T04:00:00Z,"oakland indie",0.44,0.663,10,-8.96,1,0.0336,0.0965,0.629,0.135,0.324,172.046,3
1mGdHXCqhbV8oXCPkY1dZk,"4wXchxfTTggLtzkoUhO86Q","Lost","Lost","Soccer Mommy",2024-06-06,200280,49,spotify:user:,2024-06-07T04:00:00Z,"art pop,bubblegrunge,indie pop,indie rock,small room",0.288,0.357,2,-11.072,1,0.0298,0.577,0.0169,0.0857,0.233,183.701,4
7qGnlI5MrFAs3OHU1E7Wpa,"35l9BRT7MXmM8bv2WDQiyB","Coming Home","Coming Home","beabadoobee",2024-06-05,136362,70,spotify:user:,2024-06-07T04:00:00Z,"bedroom pop,bubblegrunge,indie pop,pov: indie",0.454,0.324,4,-7.723,1,0.044,0.741,0,0.264,0.676,204.405,3
1PziOPbOgzoCNuPrZ1Xz5i,"2ycbMlovjNV5gks2r8Vtsp","Dissolve / Resolve","Inside the Marble","Margaux",2024-06-07,186253,32,spotify:user:,2024-06-07T04:00:00Z,"weirdcore",0.603,0.445,0,-9.377,1,0.0288,0.374,0.000521,0.155,0.188,129.9,4
2CsQeyteW8LO8eGzKcE5H9,"5EHcF3h1NIxCuuvhFJP08H,68BVYIej5jGdIh8au5qELn","Still Point","Still Point","Clothing,L'Rain",2024-06-03,163415,37,spotify:user:,2024-06-07T04:00:00Z,"collage pop",0.456,0.578,9,-7.559,0,0.0305,0.236,0.000491,0.259,0.668,109.403,3
3mcupBAKe2QJV7c4Z43IRo,"1ukEEwzjucRtFTxiw2DrDZ","words fell out","words fell out","Goat Girl",2024-06-05,181480,39,spotify:user:,2024-06-07T04:00:00Z,"crank wave",0.581,0.522,1,-11.131,0,0.0241,0.157,0.198,0.0972,0.281,87.984,4
6rtwjJHMx7pNd6xAnT8nK8,"1WgXqy2Dd70QQOU7Ay074N","Starvation","What Happened To The Heart?","AURORA",2024-06-07,207613,56,spotify:user:,2024-06-07T04:00:00Z,"art pop,norwegian pop",0.689,0.808,5,-5.31,0,0.188,0.25,0.000256,0.123,0.389,145.935,4
2NvYdollt2CTUJYn66OBt9,"4PwlsrN0t5mLN0C827cbEU,4NZvixzsSefsNiIqXn0NDe","Any Way (feat. Maggie Rogers)","Any Way (feat. Maggie Rogers)","L'Impératrice,Maggie Rogers",2024-06-06,309896,57,spotify:user:,2024-06-07T04:00:00Z,"french indie pop,french indietronica,french synthpop,indie pop",0.547,0.45,0,-9.203,0,0.0439,0.455,0.0000072,0.125,0.312,96.898,4
7iEwvFYCKssQmV1Zz6WPam,"6tYmTHApvspl6KAgTfHjAY","The only conscious being in the universe","The Tw*ts","bar italia",2024-06-05,198417,46,spotify:user:,2024-06-07T04:00:00Z,"crank wave,hypnagogic pop",0.592,0.711,4,-4.065,1,0.0288,0.000267,0.00475,0.126,0.734,128.035,4
6CovIpwJhaHiu5vDFWGQAE,"1WVGbBnzZ5WLZ2PfesIHik","Petco","Petco","Cassandra Jenkins",2024-06-04,183481,40,spotify:user:,2024-06-07T04:00:00Z,"countrygaze",0.6,0.572,7,-7.284,1,0.0259,0.126,0.0373,0.123,0.371,77.929,4
0cgrMmkoFQCJXnosXSqHWd,"2356dfnXmbn9pH0xE2sYQ5","Losing Tennessee","Rocky Top Ballads","Fine",2024-06-07,218685,32,spotify:user:,2024-06-07T04:00:00Z,"",0.475,0.451,10,-10.366,1,0.0361,0.636,0.00000133,0.54,0.442,115.458,4
582ndoUAn4YIN30NUnK6S2,"6USv9qhCn6zfxlBQIYJ9qs","Westcoast Collective","Don't Forget About Me, Demos","Dominic Fike",2018-10-16,107280,48,spotify:user:dkim3530,2023-07-21T05:11:01Z,"alternative pop rock,pov: indie",0.682,0.571,1,-7.169,0,0.0271,0.542,0.00757,0.339,0.539,91.97,4
1tNJrcVe6gwLEiZCtprs1u,"6USv9qhCn6zfxlBQIYJ9qs","3 Nights","Don't Forget About Me, Demos","Dominic Fike",2018-10-16,177666,71,spotify:user:dkim3530,2023-07-21T05:11:09Z,"alternative pop rock,pov: indie",0.815,0.518,7,-6.594,0,0.0897,0.223,0,0.104,0.877,151.891,4
0lO1yt6M1l1OAs80M3vEfM,"6USv9qhCn6zfxlBQIYJ9qs","King of Everything","Don't Forget About Me, Demos","Dominic Fike",2018-10-16,194360,56,spotify:user:dkim3530,2023-12-29T08:03:39Z,"alternative pop rock,pov: indie",0.636,0.474,5,-8.096,1,0.077,0.784,0.0613,0.113,0.571,167.064,4
